"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"week3.nlogox"
"experiment5"
"03/14/2026 11:03:59:346 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-14","15","-14","15"
"[run number]","Q","F","world-width","world-height","[step]","event-count","interaction-count","interaction-rate","unique-cultures","number-of-regions"
"3","10","5","35","35","61","6100000","312802","0.05127901639344262","5","6"
"4","10","5","35","35","8","800000","81439","0.10179875","111","169"
"2","10","5","35","35","61","6100000","294389","0.04826049180327869","13","16"
"3","10","5","35","35","62","6200000","314497","0.05072532258064516","5","5"
"4","10","5","35","35","9","900000","89810","0.09978888888888889","92","132"
"2","10","5","35","35","62","6200000","296209","0.04777564516129032","13","16"
"3","10","5","35","35","63","6300000","316100","0.05017460317460318","5","6"
"2","10","5","35","35","63","6300000","298251","0.04734142857142857","13","17"
"4","10","5","35","35","10","1000000","97678","0.097678","79","110"
"3","10","5","35","35","64","6400000","317696","0.04964","5","9"
"2","10","5","35","35","64","6400000","300159","0.04689984375","13","16"
"4","10","5","35","35","11","1100000","104913","0.09537545454545454","82","128"
"3","10","5","35","35","65","6500000","319210","0.049109230769230766","5","7"
"2","10","5","35","35","65","6500000","301943","0.04645276923076923","13","19"
"4","10","5","35","35","12","1200000","112315","0.09359583333333334","67","99"
"3","10","5","35","35","66","6600000","320584","0.048573333333333336","5","5"
"2","10","5","35","35","66","6600000","303909","0.04604681818181818","13","16"
"4","10","5","35","35","13","1300000","119383","0.09183307692307692","73","115"
"3","10","5","35","35","67","6700000","321634","0.04800507462686567","4","7"
"2","10","5","35","35","67","6700000","305857","0.04565029850746269","13","18"
"4","10","5","35","35","14","1400000","126802","0.09057285714285715","67","90"
"3","10","5","35","35","68","6800000","322576","0.04743764705882353","4","4"
"2","10","5","35","35","68","6800000","307776","0.045261176470588235","13","17"
"4","10","5","35","35","15","1500000","133912","0.08927466666666667","52","93"
"3","10","5","35","35","69","6900000","323619","0.046901304347826085","4","5"
"2","10","5","35","35","69","6900000","309660","0.044878260869565215","13","17"
"3","10","5","35","35","70","7000000","324698","0.04638542857142857","4","6"
"4","10","5","35","35","16","1600000","140740","0.0879625","54","87"
"2","10","5","35","35","70","7000000","311417","0.04448814285714286","13","15"
"3","10","5","35","35","71","7100000","325785","0.045885211267605634","4","10"
"4","10","5","35","35","17","1700000","147227","0.08660411764705882","39","73"
"2","10","5","35","35","71","7100000","312961","0.04407901408450704","13","14"
"3","10","5","35","35","72","7200000","326876","0.045399444444444444","4","5"
"4","10","5","35","35","18","1800000","153649","0.08536055555555555","40","74"
"2","10","5","35","35","72","7200000","314449","0.043673472222222225","13","19"
"3","10","5","35","35","73","7300000","327946","0.0449241095890411","4","5"
"4","10","5","35","35","19","1900000","159595","0.08399736842105263","34","53"
"2","10","5","35","35","73","7300000","316125","0.043304794520547946","13","15"
"3","10","5","35","35","74","7400000","328989","0.04445797297297297","4","4"
"4","10","5","35","35","20","2000000","164985","0.0824925","33","55"
"2","10","5","35","35","74","7400000","318132","0.04299081081081081","13","15"
"3","10","5","35","35","75","7500000","330024","0.0440032","4","4"
"4","10","5","35","35","21","2100000","170032","0.08096761904761905","33","68"
"2","10","5","35","35","75","7500000","319723","0.042629733333333336","13","13"
"3","10","5","35","35","76","7600000","331038","0.04355763157894737","4","6"
"2","10","5","35","35","76","7600000","321511","0.04230407894736842","13","17"
"4","10","5","35","35","22","2200000","175852","0.07993272727272727","34","53"
"3","10","5","35","35","77","7700000","332109","0.04313103896103896","4","4"
"2","10","5","35","35","77","7700000","323332","0.04199116883116883","13","17"
"4","10","5","35","35","23","2300000","181332","0.07884","34","55"
"3","10","5","35","35","78","7800000","333048","0.04269846153846154","4","5"
"2","10","5","35","35","78","7800000","324977","0.04166371794871795","13","17"
"4","10","5","35","35","24","2400000","186606","0.0777525","27","41"
"3","10","5","35","35","79","7900000","334008","0.04227949367088608","4","5"
"2","10","5","35","35","79","7900000","326734","0.04135873417721519","13","17"
"3","10","5","35","35","80","8000000","334923","0.041865375","4","5"
"4","10","5","35","35","25","2500000","191334","0.0765336","28","40"
"2","10","5","35","35","80","8000000","328295","0.041036875","13","18"
"3","10","5","35","35","81","8100000","335926","0.04147234567901235","4","8"
"4","10","5","35","35","26","2600000","195975","0.075375","27","50"
"2","10","5","35","35","81","8100000","329878","0.04072567901234568","13","17"
"3","10","5","35","35","82","8200000","336867","0.04108134146341463","4","4"
"4","10","5","35","35","27","2700000","200175","0.07413888888888889","20","30"
"2","10","5","35","35","82","8200000","331567","0.040435","13","27"
"3","10","5","35","35","83","8300000","337785","0.04069698795180723","4","6"
"4","10","5","35","35","28","2800000","204058","0.07287785714285715","24","33"
"2","10","5","35","35","83","8300000","333305","0.04015722891566265","13","24"
"3","10","5","35","35","84","8400000","338740","0.040326190476190474","4","4"
"4","10","5","35","35","29","2900000","207401","0.07151758620689655","21","34"
"2","10","5","35","35","84","8400000","334864","0.0398647619047619","13","19"
"3","10","5","35","35","85","8500000","339742","0.039969647058823526","4","7"
"4","10","5","35","35","30","3000000","210888","0.070296","21","35"
"2","10","5","35","35","85","8500000","336438","0.03958094117647059","13","20"
"3","10","5","35","35","86","8600000","340627","0.03960779069767442","4","5"
"4","10","5","35","35","31","3100000","214674","0.06924967741935484","22","38"
"2","10","5","35","35","86","8600000","338132","0.03931767441860465","13","17"
"3","10","5","35","35","87","8700000","341591","0.03926333333333333","4","6"
"4","10","5","35","35","32","3200000","218424","0.0682575","18","29"
"2","10","5","35","35","87","8700000","339751","0.03905183908045977","13","20"
"3","10","5","35","35","88","8800000","342650","0.0389375","4","5"
"4","10","5","35","35","33","3300000","221739","0.06719363636363636","20","30"
"2","10","5","35","35","88","8800000","341567","0.03881443181818182","13","19"
"3","10","5","35","35","89","8900000","343836","0.03863325842696629","4","6"
"4","10","5","35","35","34","3400000","225069","0.06619676470588236","20","29"
"2","10","5","35","35","89","8900000","343244","0.038566741573033705","13","20"
"3","10","5","35","35","90","9000000","344908","0.03832311111111111","4","4"
"4","10","5","35","35","35","3500000","228162","0.06518914285714286","18","29"
"2","10","5","35","35","90","9000000","344810","0.03831222222222222","13","22"
"3","10","5","35","35","91","9100000","346061","0.03802868131868132","4","7"
"4","10","5","35","35","36","3600000","231100","0.06419444444444444","16","28"
"3","10","5","35","35","92","9200000","347159","0.03773467391304348","4","4"
"2","10","5","35","35","91","9100000","346156","0.038039120879120876","13","21"
"4","10","5","35","35","37","3700000","234014","0.06324702702702703","18","25"
"3","10","5","35","35","93","9300000","348175","0.03743817204301075","4","7"
"2","10","5","35","35","92","9200000","347486","0.037770217391304345","13","20"
"4","10","5","35","35","38","3800000","237108","0.06239684210526316","17","24"
"3","10","5","35","35","94","9400000","349012","0.03712893617021277","4","5"
"2","10","5","35","35","93","9300000","348976","0.037524301075268815","13","17"
"4","10","5","35","35","39","3900000","240015","0.061542307692307695","19","33"
"3","10","5","35","35","95","9500000","349789","0.03681989473684211","4","5"
"2","10","5","35","35","94","9400000","350643","0.037302446808510636","13","22"
"4","10","5","35","35","40","4000000","243127","0.06078175","16","28"
"3","10","5","35","35","96","9600000","350733","0.0365346875","4","5"
"2","10","5","35","35","95","9500000","352037","0.03705652631578947","13","23"
"3","10","5","35","35","97","9700000","351596","0.03624701030927835","4","6"
"4","10","5","35","35","41","4100000","246085","0.060020731707317074","17","24"
"2","10","5","35","35","96","9600000","353199","0.0367915625","13","19"
"3","10","5","35","35","98","9800000","352409","0.03596010204081632","4","6"
"4","10","5","35","35","42","4200000","249060","0.0593","18","31"
"2","10","5","35","35","97","9700000","354383","0.03653432989690722","13","19"
"3","10","5","35","35","99","9900000","353198","0.035676565656565656","4","5"
"4","10","5","35","35","43","4300000","252068","0.058620465116279066","16","26"
"2","10","5","35","35","98","9800000","355560","0.036281632653061224","13","16"
"3","10","5","35","35","100","10000000","353893","0.0353893","4","4"
"2","10","5","35","35","99","9900000","356689","0.03602919191919192","12","14"
"4","10","5","35","35","44","4400000","255031","0.05796159090909091","14","21"
"3","10","5","35","35","101","10100000","354449","0.035093960396039604","4","5"
"2","10","5","35","35","100","10000000","357721","0.0357721","12","13"
"4","10","5","35","35","45","4500000","257987","0.05733044444444445","15","26"
"3","10","5","35","35","102","10200000","355117","0.034815392156862746","4","6"
"2","10","5","35","35","101","10100000","358384","0.03548356435643564","11","11"
"4","10","5","35","35","46","4600000","260689","0.05667152173913043","15","22"
"3","10","5","35","35","103","10300000","355997","0.034562815533980586","4","5"
"2","10","5","35","35","102","10200000","358957","0.035191862745098036","11","11"
"4","10","5","35","35","47","4700000","263666","0.05609914893617021","17","26"
"3","10","5","35","35","104","10400000","356700","0.034298076923076924","4","5"
"2","10","5","35","35","103","10300000","359675","0.034919902912621356","11","11"
"4","10","5","35","35","48","4800000","266279","0.05547479166666667","14","21"
"3","10","5","35","35","105","10500000","357533","0.0340507619047619","4","4"
"2","10","5","35","35","104","10400000","360312","0.03464538461538461","11","12"
"4","10","5","35","35","49","4900000","268859","0.054869183673469386","14","18"
"3","10","5","35","35","106","10600000","358272","0.03379924528301887","4","5"
"2","10","5","35","35","105","10500000","361051","0.03438580952380953","11","11"
"4","10","5","35","35","50","5000000","270873","0.0541746","11","14"
"3","10","5","35","35","107","10700000","359066","0.033557570093457945","4","4"
"2","10","5","35","35","106","10600000","362011","0.034151981132075473","11","12"
"4","10","5","35","35","51","5100000","272734","0.053477254901960786","11","17"
"3","10","5","35","35","108","10800000","359844","0.03331888888888889","4","4"
"2","10","5","35","35","107","10700000","363170","0.0339411214953271","11","14"
"4","10","5","35","35","52","5200000","274494","0.05278730769230769","11","17"
"3","10","5","35","35","109","10900000","360519","0.0330751376146789","4","4"
"2","10","5","35","35","108","10800000","364056","0.033708888888888885","11","11"
"4","10","5","35","35","53","5300000","276171","0.052107735849056605","10","11"
"3","10","5","35","35","110","11000000","360803","0.032800272727272727","4","5"
"2","10","5","35","35","109","10900000","364536","0.03344366972477064","11","11"
"4","10","5","35","35","54","5400000","277527","0.05139388888888889","10","10"
"3","10","5","35","35","111","11100000","360997","0.032522252252252255","4","5"
"2","10","5","35","35","110","11000000","364893","0.03317209090909091","11","11"
"4","10","5","35","35","55","5500000","279137","0.05075218181818182","10","10"
"3","10","5","35","35","112","11200000","361025","0.032234375","3","3"
"5","10","5","35","35","0","0","0","0","896","900"
"2","10","5","35","35","111","11100000","365124","0.03289405405405405","11","11"
"4","10","5","35","35","56","5600000","280742","0.0501325","10","13"
"2","10","5","35","35","112","11200000","365151","0.032602767857142854","10","10"
"6","10","5","35","35","0","0","0","0","898","900"
"5","10","5","35","35","1","100000","8548","0.08548","442","467"
"4","10","5","35","35","57","5700000","282071","0.04948614035087719","10","12"
"6","10","5","35","35","1","100000","8312","0.08312","428","446"
"5","10","5","35","35","2","200000","18597","0.092985","299","332"
"4","10","5","35","35","58","5800000","283586","0.04889413793103448","10","10"
"6","10","5","35","35","2","200000","17915","0.089575","290","325"
"5","10","5","35","35","3","300000","28490","0.09496666666666667","237","268"
"4","10","5","35","35","59","5900000","285004","0.04830576271186441","10","10"
"6","10","5","35","35","3","300000","28185","0.09395","260","292"
"5","10","5","35","35","4","400000","38510","0.096275","199","248"
"4","10","5","35","35","60","6000000","286384","0.047730666666666664","10","12"
"4","10","5","35","35","61","6100000","287467","0.047125737704918035","9","12"
"6","10","5","35","35","4","400000","38316","0.09579","190","231"
"5","10","5","35","35","5","500000","48996","0.097992","160","221"
"4","10","5","35","35","62","6200000","288613","0.04655048387096774","9","10"
"6","10","5","35","35","5","500000","47934","0.095868","166","201"
"5","10","5","35","35","6","600000","59029","0.09838166666666667","145","203"
"4","10","5","35","35","63","6300000","289859","0.04600936507936508","9","9"
"6","10","5","35","35","6","600000","57539","0.09589833333333334","160","206"
"5","10","5","35","35","7","700000","68825","0.09832142857142857","139","173"
"4","10","5","35","35","64","6400000","291040","0.045475","9","10"
"6","10","5","35","35","7","700000","66503","0.09500428571428571","131","165"
"5","10","5","35","35","8","800000","78419","0.09802375","137","186"
"4","10","5","35","35","65","6500000","292163","0.044948153846153846","9","10"
"6","10","5","35","35","8","800000","74900","0.093625","123","145"
"5","10","5","35","35","9","900000","87716","0.09746222222222223","129","174"
"4","10","5","35","35","66","6600000","293136","0.04441454545454546","9","10"
"6","10","5","35","35","9","900000","82568","0.09174222222222223","123","148"
"5","10","5","35","35","10","1000000","96918","0.096918","104","155"
"4","10","5","35","35","67","6700000","294206","0.04391134328358209","9","9"
"6","10","5","35","35","10","1000000","90542","0.090542","113","158"
"5","10","5","35","35","11","1100000","106267","0.09660636363636364","107","146"
"4","10","5","35","35","68","6800000","295146","0.043403823529411766","9","10"
"6","10","5","35","35","11","1100000","97628","0.08875272727272727","89","121"
"5","10","5","35","35","12","1200000","115394","0.09616166666666667","86","141"
"4","10","5","35","35","69","6900000","296235","0.04293260869565217","9","12"
"6","10","5","35","35","12","1200000","104477","0.08706416666666666","101","142"
"5","10","5","35","35","13","1300000","123785","0.09521923076923076","81","121"
"4","10","5","35","35","70","7000000","297558","0.042508285714285714","9","14"
"6","10","5","35","35","13","1300000","112213","0.0863176923076923","91","116"
"4","10","5","35","35","71","7100000","298357","0.042022112676056336","9","9"
"5","10","5","35","35","14","1400000","131898","0.09421285714285714","72","101"
"4","10","5","35","35","72","7200000","298990","0.04152638888888889","9","9"
"6","10","5","35","35","14","1400000","119443","0.08531642857142857","88","142"
"5","10","5","35","35","15","1500000","138720","0.09248","65","94"
"4","10","5","35","35","73","7300000","299377","0.04101054794520548","9","9"
"6","10","5","35","35","15","1500000","126246","0.084164","69","97"
"5","10","5","35","35","16","1600000","145404","0.0908775","67","102"
"4","10","5","35","35","74","7400000","299709","0.04050121621621622","9","9"
"6","10","5","35","35","16","1600000","132694","0.08293375","74","108"
"5","10","5","35","35","17","1700000","152486","0.08969764705882353","74","116"
"4","10","5","35","35","75","7500000","299987","0.039998266666666664","9","10"
"6","10","5","35","35","17","1700000","139882","0.0822835294117647","73","114"
"5","10","5","35","35","18","1800000","160066","0.08892555555555555","62","99"
"4","10","5","35","35","76","7600000","300181","0.0394975","8","8"
"7","10","5","35","35","0","0","0","0","894","900"
"6","10","5","35","35","18","1800000","146701","0.08150055555555556","62","92"
"5","10","5","35","35","19","1900000","167525","0.08817105263157894","61","105"
"7","10","5","35","35","1","100000","8456","0.08456","432","459"
"6","10","5","35","35","19","1900000","154017","0.08106157894736842","73","131"
"5","10","5","35","35","20","2000000","174865","0.0874325","52","107"
"7","10","5","35","35","2","200000","19043","0.095215","319","352"
"6","10","5","35","35","20","2000000","161585","0.0807925","62","103"
"5","10","5","35","35","21","2100000","182073","0.08670142857142857","50","86"
"7","10","5","35","35","3","300000","30618","0.10206","277","319"
"6","10","5","35","35","21","2100000","168279","0.08013285714285714","61","87"
"5","10","5","35","35","22","2200000","189109","0.08595863636363636","57","97"
"6","10","5","35","35","22","2200000","174743","0.07942863636363637","59","93"
"7","10","5","35","35","4","400000","43006","0.107515","221","266"
"5","10","5","35","35","23","2300000","195661","0.08507","55","81"
"6","10","5","35","35","23","2300000","181476","0.07890260869565217","49","71"
"7","10","5","35","35","5","500000","55046","0.110092","204","259"
"5","10","5","35","35","24","2400000","202766","0.08448583333333333","43","72"
"6","10","5","35","35","24","2400000","188169","0.07840375","49","68"
"7","10","5","35","35","6","600000","66700","0.11116666666666666","195","253"
"5","10","5","35","35","25","2500000","208840","0.083536","34","67"
"6","10","5","35","35","25","2500000","194909","0.0779636","44","89"
"7","10","5","35","35","7","700000","78018","0.11145428571428571","163","219"
"5","10","5","35","35","26","2600000","214298","0.0824223076923077","37","61"
"6","10","5","35","35","26","2600000","201421","0.07746961538461539","37","59"
