"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"week3.nlogox"
"experiment5"
"03/14/2026 10:49:43:677 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-14","15","-14","15"
"[run number]","Q","F","world-width","world-height","[step]","event-count","interaction-count","interaction-rate","unique-cultures","number-of-regions"
"1","10","5","30","30","60","6000000","328429","0.054738166666666664","27","47"
"3","10","5","30","30","61","6100000","359319","0.05890475409836066","16","25"
"2","10","5","30","30","62","6200000","338916","0.05466387096774194","12","17"
"1","10","5","30","30","61","6100000","333185","0.05462049180327869","23","42"
"3","10","5","30","30","62","6200000","362227","0.058423709677419354","15","22"
"2","10","5","30","30","63","6300000","341031","0.05413190476190476","13","20"
"1","10","5","30","30","62","6200000","337984","0.05451354838709677","24","37"
"3","10","5","30","30","63","6300000","364862","0.057914603174603174","14","22"
"2","10","5","30","30","64","6400000","343209","0.05362640625","12","21"
"3","10","5","30","30","64","6400000","367517","0.05742453125","13","20"
"1","10","5","30","30","63","6300000","342293","0.05433222222222222","24","41"
"2","10","5","30","30","65","6500000","345419","0.05314138461538462","13","20"
"3","10","5","30","30","65","6500000","370339","0.05697523076923077","13","24"
"1","10","5","30","30","64","6400000","346580","0.054153125","21","34"
"2","10","5","30","30","66","6600000","347613","0.05266863636363636","11","14"
"3","10","5","30","30","66","6600000","372985","0.056512878787878786","13","20"
"1","10","5","30","30","65","6500000","351249","0.05403830769230769","22","40"
"2","10","5","30","30","67","6700000","349697","0.052193582089552236","11","12"
"3","10","5","30","30","67","6700000","375767","0.056084626865671644","12","19"
"1","10","5","30","30","66","6600000","355879","0.053921060606060604","23","44"
"2","10","5","30","30","68","6800000","351733","0.051725441176470585","11","14"
"3","10","5","30","30","68","6800000","378434","0.05565205882352941","13","21"
"1","10","5","30","30","67","6700000","360588","0.05381910447761194","24","43"
"2","10","5","30","30","69","6900000","354174","0.05132956521739131","11","12"
"3","10","5","30","30","69","6900000","380948","0.055209855072463766","10","12"
"1","10","5","30","30","68","6800000","365570","0.05376029411764706","21","36"
"2","10","5","30","30","70","7000000","356270","0.05089571428571429","10","18"
"3","10","5","30","30","70","7000000","382682","0.054668857142857144","10","13"
"1","10","5","30","30","69","6900000","370068","0.05363304347826087","21","39"
"2","10","5","30","30","71","7100000","358308","0.050465915492957744","9","13"
"3","10","5","30","30","71","7100000","384426","0.05414450704225352","9","10"
"1","10","5","30","30","70","7000000","374580","0.05351142857142857","23","34"
"2","10","5","30","30","72","7200000","359987","0.04999819444444444","9","10"
"3","10","5","30","30","72","7200000","385923","0.053600416666666664","9","10"
"2","10","5","30","30","73","7300000","361488","0.04951890410958904","10","11"
"1","10","5","30","30","71","7100000","378729","0.05334211267605634","22","43"
"3","10","5","30","30","73","7300000","387580","0.053093150684931506","10","12"
"2","10","5","30","30","74","7400000","362978","0.04905108108108108","10","18"
"1","10","5","30","30","72","7200000","382839","0.053172083333333335","19","39"
"3","10","5","30","30","74","7400000","389289","0.05260662162162162","10","11"
"2","10","5","30","30","75","7500000","364404","0.0485872","9","12"
"1","10","5","30","30","73","7300000","386282","0.052915342465753426","22","39"
"3","10","5","30","30","75","7500000","391193","0.05215906666666666","10","13"
"2","10","5","30","30","76","7600000","365773","0.048128026315789475","9","10"
"1","10","5","30","30","74","7400000","389749","0.052668783783783785","19","35"
"3","10","5","30","30","76","7600000","393217","0.05173907894736842","10","19"
"2","10","5","30","30","77","7700000","367283","0.047699090909090906","9","9"
"1","10","5","30","30","75","7500000","393129","0.0524172","22","42"
"3","10","5","30","30","77","7700000","395348","0.05134389610389611","10","15"
"2","10","5","30","30","78","7800000","368529","0.04724730769230769","9","10"
"1","10","5","30","30","76","7600000","396787","0.052208815789473687","20","33"
"3","10","5","30","30","78","7800000","397154","0.050917179487179484","10","14"
"2","10","5","30","30","79","7900000","369724","0.04680050632911392","9","9"
"1","10","5","30","30","77","7700000","400427","0.05200350649350649","18","31"
"3","10","5","30","30","79","7900000","398897","0.050493291139240504","10","16"
"2","10","5","30","30","80","8000000","370762","0.04634525","8","10"
"1","10","5","30","30","78","7800000","404239","0.05182551282051282","18","44"
"3","10","5","30","30","80","8000000","400652","0.0500815","10","14"
"2","10","5","30","30","81","8100000","371738","0.04589358024691358","8","9"
"1","10","5","30","30","79","7900000","407927","0.05163632911392405","18","36"
"3","10","5","30","30","81","8100000","402380","0.04967654320987654","10","17"
"2","10","5","30","30","82","8200000","372937","0.04548012195121951","8","8"
"1","10","5","30","30","80","8000000","411361","0.051420125","18","34"
"3","10","5","30","30","82","8200000","404228","0.04929609756097561","10","14"
"2","10","5","30","30","83","8300000","373975","0.04505722891566265","8","12"
"3","10","5","30","30","83","8300000","406180","0.04893734939759036","10","13"
"1","10","5","30","30","81","8100000","414852","0.051216296296296294","19","33"
"2","10","5","30","30","84","8400000","375097","0.04465440476190476","8","9"
"3","10","5","30","30","84","8400000","407988","0.04857","9","11"
"1","10","5","30","30","82","8200000","418204","0.05100048780487805","18","25"
"2","10","5","30","30","85","8500000","376157","0.044253764705882354","8","9"
"3","10","5","30","30","85","8500000","409595","0.04818764705882353","10","11"
"1","10","5","30","30","83","8300000","421416","0.05077301204819277","14","23"
"2","10","5","30","30","86","8600000","377032","0.04384093023255814","8","9"
"3","10","5","30","30","86","8600000","411030","0.04779418604651163","9","9"
"1","10","5","30","30","84","8400000","424742","0.05056452380952381","14","20"
"2","10","5","30","30","87","8700000","377903","0.04343712643678161","8","9"
"3","10","5","30","30","87","8700000","412419","0.04740448275862069","9","9"
"1","10","5","30","30","85","8500000","428497","0.050411411764705885","15","31"
"2","10","5","30","30","88","8800000","378783","0.04304352272727273","8","9"
"3","10","5","30","30","88","8800000","413816","0.04702454545454546","9","11"
"1","10","5","30","30","86","8600000","432099","0.05024406976744186","15","23"
"2","10","5","30","30","89","8900000","379729","0.0426661797752809","8","8"
"3","10","5","30","30","89","8900000","415253","0.0466576404494382","9","10"
"2","10","5","30","30","90","9000000","380702","0.042300222222222225","8","10"
"1","10","5","30","30","87","8700000","435503","0.050057816091954026","16","25"
"3","10","5","30","30","90","9000000","417022","0.046335777777777774","9","11"
"2","10","5","30","30","91","9100000","381595","0.04193351648351648","8","8"
"1","10","5","30","30","88","8800000","439113","0.049899204545454545","15","32"
"3","10","5","30","30","91","9100000","418696","0.04601054945054945","9","11"
"2","10","5","30","30","92","9200000","382508","0.04157695652173913","8","10"
"1","10","5","30","30","89","8900000","442930","0.04976741573033708","15","27"
"3","10","5","30","30","92","9200000","420451","0.04570119565217391","9","10"
"2","10","5","30","30","93","9300000","383515","0.04123817204301075","8","11"
"1","10","5","30","30","90","9000000","446439","0.049604333333333334","17","26"
"3","10","5","30","30","93","9300000","422216","0.04539956989247312","10","12"
"2","10","5","30","30","94","9400000","384585","0.04091329787234042","8","8"
"1","10","5","30","30","91","9100000","449733","0.049421208791208794","16","30"
"3","10","5","30","30","94","9400000","424096","0.045116595744680854","9","12"
"2","10","5","30","30","95","9500000","385605","0.04059","8","12"
"1","10","5","30","30","92","9200000","452858","0.04922369565217391","17","28"
"3","10","5","30","30","95","9500000","425829","0.044824105263157894","9","10"
"2","10","5","30","30","96","9600000","386748","0.04028625","8","10"
"1","10","5","30","30","93","9300000","456111","0.0490441935483871","17","32"
"3","10","5","30","30","96","9600000","427221","0.0445021875","8","9"
"2","10","5","30","30","97","9700000","387787","0.039978041237113404","8","9"
"1","10","5","30","30","94","9400000","459190","0.04885","14","31"
"3","10","5","30","30","97","9700000","428314","0.0441560824742268","8","9"
"2","10","5","30","30","98","9800000","388667","0.039659897959183676","8","10"
"1","10","5","30","30","95","9500000","462492","0.048683368421052635","14","25"
"3","10","5","30","30","98","9800000","429256","0.04380163265306122","8","9"
"2","10","5","30","30","99","9900000","389468","0.03934020202020202","8","11"
"1","10","5","30","30","96","9600000","465785","0.048519270833333336","15","32"
"3","10","5","30","30","99","9900000","430331","0.04346777777777778","8","10"
"2","10","5","30","30","100","10000000","390151","0.0390151","8","10"
"1","10","5","30","30","97","9700000","469176","0.04836865979381443","15","32"
"3","10","5","30","30","100","10000000","431240","0.043124","8","9"
"2","10","5","30","30","101","10100000","390934","0.038706336633663366","8","10"
"1","10","5","30","30","98","9800000","472369","0.04820091836734694","14","32"
"3","10","5","30","30","101","10100000","432153","0.042787425742574256","8","9"
"2","10","5","30","30","102","10200000","391482","0.03838058823529412","8","8"
"3","10","5","30","30","102","10200000","432995","0.04245049019607843","8","11"
"1","10","5","30","30","99","9900000","475415","0.048021717171717174","15","33"
"2","10","5","30","30","103","10300000","392209","0.038078543689320385","8","10"
"3","10","5","30","30","103","10300000","434070","0.04214271844660194","8","8"
"1","10","5","30","30","100","10000000","478422","0.0478422","15","22"
"2","10","5","30","30","104","10400000","392840","0.03777307692307692","8","8"
"3","10","5","30","30","104","10400000","434982","0.041825192307692306","8","9"
"1","10","5","30","30","101","10100000","482080","0.04773069306930693","17","28"
"2","10","5","30","30","105","10500000","393610","0.03748666666666667","8","9"
"3","10","5","30","30","105","10500000","436000","0.041523809523809525","8","8"
"2","10","5","30","30","106","10600000","394423","0.037209716981132075","8","8"
"1","10","5","30","30","102","10200000","485680","0.0476156862745098","15","25"
"3","10","5","30","30","106","10600000","437104","0.04123622641509434","8","11"
"2","10","5","30","30","107","10700000","395106","0.036925794392523366","8","10"
"1","10","5","30","30","103","10300000","488943","0.04747019417475728","15","26"
"3","10","5","30","30","107","10700000","438102","0.04094411214953271","8","10"
"2","10","5","30","30","108","10800000","395593","0.036628981481481485","8","8"
"1","10","5","30","30","104","10400000","492142","0.04732134615384615","15","25"
"3","10","5","30","30","108","10800000","438986","0.04064685185185185","8","8"
"2","10","5","30","30","109","10900000","396171","0.03634596330275229","8","8"
"1","10","5","30","30","105","10500000","495359","0.04717704761904762","15","41"
"3","10","5","30","30","109","10900000","439610","0.040331192660550456","8","8"
"2","10","5","30","30","110","11000000","396624","0.036056727272727275","8","11"
"1","10","5","30","30","106","10600000","498783","0.047055","14","26"
"3","10","5","30","30","110","11000000","440272","0.040024727272727274","8","9"
"2","10","5","30","30","111","11100000","396866","0.035753693693693696","7","7"
"4","10","5","30","30","0","0","0","0","893","900"
"1","10","5","30","30","107","10700000","502224","0.046936822429906544","14","28"
"3","10","5","30","30","111","11100000","440849","0.03971612612612613","8","9"
"4","10","5","30","30","1","100000","8427","0.08427","460","482"
"1","10","5","30","30","108","10800000","505726","0.04682648148148148","13","17"
"3","10","5","30","30","112","11200000","441481","0.03941794642857143","8","9"
"4","10","5","30","30","2","200000","19290","0.09645","330","375"
"1","10","5","30","30","109","10900000","509134","0.04670954128440367","14","29"
"3","10","5","30","30","113","11300000","442261","0.03913814159292035","8","8"
"1","10","5","30","30","110","11000000","512337","0.04657609090909091","13","24"
"4","10","5","30","30","3","300000","30712","0.10237333333333333","263","313"
"3","10","5","30","30","114","11400000","442917","0.03885236842105263","8","8"
"1","10","5","30","30","111","11100000","515721","0.04646135135135135","14","27"
"3","10","5","30","30","115","11500000","443464","0.03856208695652174","8","8"
"4","10","5","30","30","4","400000","42387","0.1059675","181","217"
"3","10","5","30","30","116","11600000","444096","0.03828413793103448","8","11"
"1","10","5","30","30","112","11200000","519173","0.046354732142857145","14","28"
"4","10","5","30","30","5","500000","53119","0.106238","153","201"
"3","10","5","30","30","117","11700000","444653","0.03800452991452991","8","8"
"1","10","5","30","30","113","11300000","522909","0.04627513274336283","16","45"
"4","10","5","30","30","6","600000","63379","0.10563166666666667","128","173"
"3","10","5","30","30","118","11800000","444877","0.0377014406779661","8","8"
"1","10","5","30","30","114","11400000","526148","0.04615333333333333","14","26"
"4","10","5","30","30","7","700000","73504","0.10500571428571429","108","150"
"3","10","5","30","30","119","11900000","445135","0.037406302521008405","8","8"
"1","10","5","30","30","115","11500000","529555","0.04604826086956522","13","24"
"4","10","5","30","30","8","800000","82324","0.102905","98","141"
"3","10","5","30","30","120","12000000","445225","0.037102083333333334","7","7"
"5","10","5","30","30","0","0","0","0","900","900"
"1","10","5","30","30","116","11600000","532734","0.04592534482758621","15","32"
"4","10","5","30","30","9","900000","90871","0.10096777777777778","96","141"
"5","10","5","30","30","1","100000","8536","0.08536","443","465"
"1","10","5","30","30","117","11700000","535507","0.045769829059829056","14","24"
"4","10","5","30","30","10","1000000","99165","0.099165","74","110"
"5","10","5","30","30","2","200000","20041","0.100205","319","358"
"1","10","5","30","30","118","11800000","538667","0.045649745762711864","13","30"
"4","10","5","30","30","11","1100000","107156","0.09741454545454545","77","107"
"5","10","5","30","30","3","300000","31532","0.10510666666666667","240","298"
"1","10","5","30","30","119","11900000","541306","0.045487899159663864","11","20"
"4","10","5","30","30","12","1200000","115079","0.09589916666666666","68","112"
"5","10","5","30","30","4","400000","42335","0.1058375","171","217"
"1","10","5","30","30","120","12000000","543687","0.04530725","10","21"
"1","10","5","30","30","121","12100000","546189","0.0451395867768595","11","19"
"4","10","5","30","30","13","1300000","123341","0.0948776923076923","65","117"
"5","10","5","30","30","5","500000","52013","0.104026","149","195"
"1","10","5","30","30","122","12200000","548915","0.04499303278688525","9","15"
"4","10","5","30","30","14","1400000","130956","0.09354","61","88"
"5","10","5","30","30","6","600000","62300","0.10383333333333333","140","197"
"1","10","5","30","30","123","12300000","551488","0.04483642276422764","9","13"
"4","10","5","30","30","15","1500000","138468","0.092312","56","85"
"5","10","5","30","30","7","700000","72645","0.10377857142857143","143","184"
"1","10","5","30","30","124","12400000","553687","0.04465217741935484","9","22"
"4","10","5","30","30","16","1600000","145905","0.091190625","50","87"
"5","10","5","30","30","8","800000","82606","0.1032575","124","153"
"1","10","5","30","30","125","12500000","556011","0.04448088","9","18"
"4","10","5","30","30","17","1700000","152802","0.08988352941176471","41","71"
"5","10","5","30","30","9","900000","92263","0.10251444444444445","109","150"
"1","10","5","30","30","126","12600000","558283","0.044308174603174606","9","21"
"4","10","5","30","30","18","1800000","159272","0.08848444444444445","43","71"
"5","10","5","30","30","10","1000000","101501","0.101501","98","144"
"1","10","5","30","30","127","12700000","560608","0.04414236220472441","9","19"
"4","10","5","30","30","19","1900000","165409","0.08705736842105263","41","65"
"5","10","5","30","30","11","1100000","110009","0.10000818181818182","77","107"
"1","10","5","30","30","128","12800000","562714","0.04396203125","8","14"
"4","10","5","30","30","20","2000000","171504","0.085752","32","63"
"5","10","5","30","30","12","1200000","117932","0.09827666666666666","78","116"
"1","10","5","30","30","129","12900000","564579","0.04376581395348837","8","10"
"4","10","5","30","30","21","2100000","176559","0.08407571428571428","30","54"
"5","10","5","30","30","13","1300000","125427","0.09648230769230769","68","98"
"1","10","5","30","30","130","13000000","566271","0.04355930769230769","8","18"
"4","10","5","30","30","22","2200000","181507","0.08250318181818182","33","47"
"5","10","5","30","30","14","1400000","132671","0.094765","61","88"
"1","10","5","30","30","131","13100000","568043","0.04336206106870229","8","22"
"4","10","5","30","30","23","2300000","185983","0.08086217391304348","32","54"
"1","10","5","30","30","132","13200000","570009","0.0431825","8","18"
"5","10","5","30","30","15","1500000","139726","0.09315066666666667","64","96"
"4","10","5","30","30","24","2400000","190982","0.07957583333333333","35","48"
"1","10","5","30","30","133","13300000","571649","0.042981127819548874","8","14"
"5","10","5","30","30","16","1600000","147219","0.092011875","62","102"
"4","10","5","30","30","25","2500000","196236","0.0784944","31","61"
"1","10","5","30","30","134","13400000","573524","0.042800298507462683","8","19"
"5","10","5","30","30","17","1700000","155302","0.09135411764705882","68","116"
"1","10","5","30","30","135","13500000","575618","0.04263837037037037","8","17"
