"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"week3.nlogox"
"experiment5"
"03/14/2026 10:20:54:841 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-14","15","-14","15"
"[run number]","Q","F","world-width","world-height","[step]","event-count","interaction-count","interaction-rate","unique-cultures","number-of-regions"
"3","10","5","20","20","28","2800000","173849","0.06208892857142857","14","17"
"1","10","5","20","20","27","2700000","208356","0.07716888888888888","31","57"
"3","10","5","20","20","29","2900000","175047","0.06036103448275862","10","13"
"2","10","5","20","20","28","2800000","238833","0.0852975","46","81"
"1","10","5","20","20","28","2800000","213817","0.07636321428571428","33","61"
"3","10","5","20","20","30","3000000","176065","0.058688333333333335","10","11"
"2","10","5","20","20","29","2900000","245117","0.08452310344827586","40","67"
"1","10","5","20","20","29","2900000","218849","0.07546517241379311","28","47"
"3","10","5","20","20","31","3100000","176947","0.05707967741935484","10","11"
"2","10","5","20","20","30","3000000","250973","0.08365766666666667","40","63"
"1","10","5","20","20","30","3000000","223822","0.07460733333333333","29","52"
"3","10","5","20","20","32","3200000","177812","0.05556625","10","10"
"2","10","5","20","20","31","3100000","257179","0.08296096774193548","36","71"
"1","10","5","20","20","31","3100000","228459","0.07369645161290322","29","41"
"3","10","5","20","20","33","3300000","178772","0.05417333333333333","10","12"
"2","10","5","20","20","32","3200000","263334","0.082291875","37","54"
"1","10","5","20","20","32","3200000","233031","0.0728221875","25","39"
"3","10","5","20","20","34","3400000","179809","0.052885","10","11"
"2","10","5","20","20","33","3300000","269439","0.08164818181818181","35","68"
"1","10","5","20","20","33","3300000","237120","0.07185454545454545","21","46"
"3","10","5","20","20","35","3500000","180758","0.051645142857142855","10","13"
"2","10","5","20","20","34","3400000","275273","0.08096264705882353","41","68"
"1","10","5","20","20","34","3400000","240942","0.07086529411764705","21","41"
"3","10","5","20","20","36","3600000","182037","0.05056583333333333","9","10"
"2","10","5","20","20","35","3500000","280696","0.08019885714285714","35","59"
"1","10","5","20","20","35","3500000","244843","0.06995514285714285","18","34"
"3","10","5","20","20","37","3700000","183170","0.049505405405405406","9","9"
"2","10","5","20","20","36","3600000","286112","0.07947555555555555","31","48"
"1","10","5","20","20","36","3600000","248872","0.06913111111111112","19","40"
"3","10","5","20","20","38","3800000","184209","0.04847605263157895","9","11"
"2","10","5","20","20","37","3700000","291826","0.0788718918918919","35","54"
"1","10","5","20","20","37","3700000","252800","0.06832432432432432","19","32"
"3","10","5","20","20","39","3900000","185241","0.04749769230769231","9","9"
"2","10","5","20","20","38","3800000","297346","0.07824894736842106","34","70"
"1","10","5","20","20","38","3800000","256435","0.0674828947368421","19","26"
"3","10","5","20","20","40","4000000","186131","0.04653275","9","10"
"2","10","5","20","20","39","3900000","302699","0.07761512820512821","33","55"
"1","10","5","20","20","39","3900000","260057","0.06668128205128206","24","37"
"3","10","5","20","20","41","4100000","187343","0.04569341463414634","9","12"
"2","10","5","20","20","40","4000000","307762","0.0769405","32","70"
"1","10","5","20","20","40","4000000","263207","0.06580175","19","34"
"3","10","5","20","20","42","4200000","188533","0.044888809523809525","9","12"
"2","10","5","20","20","41","4100000","313420","0.0764439024390244","27","53"
"3","10","5","20","20","43","4300000","190084","0.04420558139534884","9","10"
"1","10","5","20","20","41","4100000","266263","0.06494219512195122","18","26"
"3","10","5","20","20","44","4400000","191480","0.04351818181818182","9","9"
"2","10","5","20","20","42","4200000","318616","0.07586095238095238","26","52"
"1","10","5","20","20","42","4200000","269491","0.06416452380952381","13","25"
"3","10","5","20","20","45","4500000","192830","0.04285111111111111","10","10"
"1","10","5","20","20","43","4300000","272393","0.06334720930232558","14","26"
"2","10","5","20","20","43","4300000","323655","0.0752686046511628","32","56"
"3","10","5","20","20","46","4600000","194089","0.042193260869565215","8","12"
"1","10","5","20","20","44","4400000","275201","0.06254568181818182","12","13"
"2","10","5","20","20","44","4400000","328602","0.07468227272727272","30","47"
"3","10","5","20","20","47","4700000","195227","0.04153765957446808","8","9"
"1","10","5","20","20","45","4500000","277658","0.06170177777777778","13","20"
"2","10","5","20","20","45","4500000","333438","0.07409733333333333","32","56"
"3","10","5","20","20","48","4800000","196032","0.04084","8","9"
"1","10","5","20","20","46","4600000","279822","0.06083086956521739","9","11"
"2","10","5","20","20","46","4600000","338257","0.0735341304347826","30","53"
"3","10","5","20","20","49","4900000","197128","0.04023020408163265","8","9"
"1","10","5","20","20","47","4700000","281904","0.059979574468085106","8","11"
"2","10","5","20","20","47","4700000","343254","0.0730327659574468","27","47"
"3","10","5","20","20","50","5000000","197995","0.039599","8","9"
"1","10","5","20","20","48","4800000","283590","0.05908125","8","10"
"2","10","5","20","20","48","4800000","348265","0.07255520833333333","27","43"
"3","10","5","20","20","51","5100000","198880","0.03899607843137255","8","9"
"1","10","5","20","20","49","4900000","285193","0.05820265306122449","8","9"
"2","10","5","20","20","49","4900000","353222","0.07208612244897959","25","44"
"3","10","5","20","20","52","5200000","199841","0.03843096153846154","8","10"
"1","10","5","20","20","50","5000000","286570","0.057314","7","7"
"2","10","5","20","20","50","5000000","357902","0.0715804","23","38"
"3","10","5","20","20","53","5300000","200803","0.037887358490566035","8","9"
"1","10","5","20","20","51","5100000","287449","0.05636254901960784","7","7"
"2","10","5","20","20","51","5100000","362405","0.07105980392156863","23","39"
"3","10","5","20","20","54","5400000","201845","0.037378703703703706","8","11"
"1","10","5","20","20","52","5200000","288353","0.0554525","7","9"
"2","10","5","20","20","52","5200000","366869","0.07055173076923077","19","32"
"3","10","5","20","20","55","5500000","202904","0.03689163636363636","8","9"
"1","10","5","20","20","53","5300000","289321","0.0545888679245283","7","7"
"2","10","5","20","20","53","5300000","371377","0.07007113207547169","22","38"
"3","10","5","20","20","56","5600000","204038","0.036435357142857144","8","9"
"1","10","5","20","20","54","5400000","290372","0.053772592592592594","7","7"
"2","10","5","20","20","54","5400000","375774","0.06958777777777778","18","34"
"3","10","5","20","20","57","5700000","205153","0.035991754385964914","8","8"
"1","10","5","20","20","55","5500000","291396","0.05298109090909091","7","7"
"2","10","5","20","20","55","5500000","380179","0.06912345454545454","20","43"
"3","10","5","20","20","58","5800000","206152","0.03554344827586207","8","10"
"1","10","5","20","20","56","5600000","292324","0.05220071428571429","7","10"
"2","10","5","20","20","56","5600000","384680","0.06869285714285714","16","35"
"3","10","5","20","20","59","5900000","207162","0.03511220338983051","8","10"
"1","10","5","20","20","57","5700000","293523","0.05149526315789474","7","10"
"2","10","5","20","20","57","5700000","389007","0.06824684210526316","17","27"
"3","10","5","20","20","60","6000000","208163","0.03469383333333333","8","8"
"1","10","5","20","20","58","5800000","294533","0.05078155172413793","7","7"
"2","10","5","20","20","58","5800000","393062","0.06776931034482758","17","32"
"3","10","5","20","20","61","6100000","209136","0.034284590163934425","8","10"
"1","10","5","20","20","59","5900000","295511","0.05008661016949153","7","9"
"2","10","5","20","20","59","5900000","397061","0.06729847457627118","17","28"
"3","10","5","20","20","62","6200000","210168","0.033898064516129034","8","10"
"1","10","5","20","20","60","6000000","296675","0.049445833333333335","7","8"
"3","10","5","20","20","63","6300000","210909","0.03347761904761905","8","9"
"2","10","5","20","20","60","6000000","401304","0.066884","17","28"
"1","10","5","20","20","61","6100000","297670","0.048798360655737706","7","9"
"3","10","5","20","20","64","6400000","211619","0.03306546875","8","9"
"2","10","5","20","20","61","6100000","405243","0.0664332786885246","18","28"
"1","10","5","20","20","62","6200000","298683","0.04817467741935484","7","7"
"3","10","5","20","20","65","6500000","212467","0.03268723076923077","8","9"
"2","10","5","20","20","62","6200000","408902","0.06595193548387097","16","26"
"1","10","5","20","20","63","6300000","299734","0.047576825396825395","7","7"
"3","10","5","20","20","66","6600000","213284","0.032315757575757574","8","9"
"2","10","5","20","20","63","6300000","412654","0.06550063492063492","16","28"
"1","10","5","20","20","64","6400000","300909","0.04701703125","7","9"
"3","10","5","20","20","67","6700000","214259","0.0319789552238806","8","10"
"2","10","5","20","20","64","6400000","416164","0.065025625","20","42"
"1","10","5","20","20","65","6500000","302202","0.04649261538461538","7","7"
"3","10","5","20","20","68","6800000","215126","0.03163617647058824","8","8"
"2","10","5","20","20","65","6500000","419752","0.06457723076923078","17","31"
"1","10","5","20","20","66","6600000","303624","0.046003636363636365","7","8"
"3","10","5","20","20","69","6900000","215967","0.03129956521739131","8","9"
