"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"week3.nlogox"
"experiment5"
"03/14/2026 10:33:55:973 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-14","15","-14","15"
"[run number]","Q","F","world-width","world-height","[step]","event-count","interaction-count","interaction-rate","unique-cultures","number-of-regions"
"3","10","5","25","25","51","5100000","229417","0.04498372549019608","27","41"
"2","10","5","25","25","50","5000000","262759","0.0525518","10","14"
"1","10","5","25","25","49","4900000","288114","0.058798775510204085","9","12"
"3","10","5","25","25","52","5200000","231778","0.044572692307692306","26","43"
"2","10","5","25","25","51","5100000","264996","0.05196","11","16"
"1","10","5","25","25","50","5000000","289990","0.057998","8","9"
"3","10","5","25","25","53","5300000","234117","0.044173018867924525","26","41"
"2","10","5","25","25","52","5200000","267246","0.05139346153846154","13","23"
"1","10","5","25","25","51","5100000","291965","0.057248039215686275","8","12"
"3","10","5","25","25","54","5400000","236472","0.043791111111111114","29","39"
"2","10","5","25","25","53","5300000","269399","0.05083","12","23"
"1","10","5","25","25","52","5200000","293798","0.056499615384615384","8","10"
"3","10","5","25","25","55","5500000","238427","0.04335036363636364","28","39"
"2","10","5","25","25","54","5400000","271481","0.05027425925925926","13","20"
"1","10","5","25","25","53","5300000","295224","0.055702641509433964","9","11"
"3","10","5","25","25","56","5600000","240628","0.04296928571428572","29","38"
"2","10","5","25","25","55","5500000","273453","0.049718727272727276","12","16"
"1","10","5","25","25","54","5400000","296664","0.05493777777777778","8","18"
"3","10","5","25","25","57","5700000","242938","0.04262070175438597","28","42"
"2","10","5","25","25","56","5600000","275417","0.049181607142857145","12","14"
"1","10","5","25","25","55","5500000","297964","0.054175272727272725","8","10"
"3","10","5","25","25","58","5800000","244956","0.042233793103448276","26","31"
"2","10","5","25","25","57","5700000","277740","0.04872631578947369","10","19"
"1","10","5","25","25","56","5600000","299398","0.05346392857142857","8","12"
"3","10","5","25","25","59","5900000","246884","0.04184474576271186","27","38"
"2","10","5","25","25","58","5800000","279709","0.04822568965517241","11","17"
"1","10","5","25","25","57","5700000","300911","0.05279140350877193","8","10"
"3","10","5","25","25","60","6000000","249222","0.041537","30","43"
"2","10","5","25","25","59","5900000","281727","0.047750338983050845","11","21"
"1","10","5","25","25","58","5800000","302499","0.052155","8","9"
"3","10","5","25","25","61","6100000","251639","0.04125229508196721","28","45"
"2","10","5","25","25","60","6000000","283894","0.047315666666666666","13","20"
"1","10","5","25","25","59","5900000","303735","0.05148050847457627","7","7"
"3","10","5","25","25","62","6200000","253884","0.04094903225806452","28","41"
"2","10","5","25","25","61","6100000","285947","0.04687655737704918","11","13"
"1","10","5","25","25","60","6000000","304758","0.050793","7","7"
"3","10","5","25","25","63","6300000","256333","0.04068777777777778","29","42"
"2","10","5","25","25","62","6200000","287986","0.046449354838709676","10","13"
"1","10","5","25","25","61","6100000","305681","0.05011163934426229","7","7"
"3","10","5","25","25","64","6400000","258503","0.04039109375","29","40"
"2","10","5","25","25","63","6300000","290133","0.046052857142857145","10","16"
"1","10","5","25","25","62","6200000","306601","0.04945177419354839","7","12"
"3","10","5","25","25","65","6500000","260553","0.040085076923076925","29","48"
"2","10","5","25","25","64","6400000","292242","0.0456628125","10","14"
"1","10","5","25","25","63","6300000","307535","0.04881507936507937","7","8"
"3","10","5","25","25","66","6600000","262617","0.039790454545454546","30","46"
"2","10","5","25","25","65","6500000","294234","0.04526676923076923","13","17"
"1","10","5","25","25","64","6400000","308516","0.048205625","7","9"
"3","10","5","25","25","67","6700000","264621","0.03949567164179105","28","37"
"2","10","5","25","25","66","6600000","296272","0.04488969696969697","11","12"
"1","10","5","25","25","65","6500000","309751","0.047654","7","7"
"3","10","5","25","25","68","6800000","266889","0.039248382352941175","29","43"
"2","10","5","25","25","67","6700000","298164","0.044502089552238805","12","14"
"1","10","5","25","25","66","6600000","310922","0.04710939393939394","7","8"
"3","10","5","25","25","69","6900000","269018","0.038988115942028986","27","42"
"2","10","5","25","25","68","6800000","300190","0.04414558823529412","11","22"
"1","10","5","25","25","67","6700000","311850","0.046544776119402984","7","7"
"3","10","5","25","25","70","7000000","271118","0.03873114285714286","26","34"
"2","10","5","25","25","69","6900000","302138","0.043788115942028985","9","16"
"1","10","5","25","25","68","6800000","312815","0.04600220588235294","7","8"
"3","10","5","25","25","71","7100000","273281","0.03849028169014085","26","37"
"2","10","5","25","25","70","7000000","303719","0.04338842857142857","9","12"
"1","10","5","25","25","69","6900000","313955","0.04550072463768116","7","9"
"3","10","5","25","25","72","7200000","275607","0.03827875","28","37"
"2","10","5","25","25","71","7100000","305574","0.04303859154929578","9","12"
"1","10","5","25","25","70","7000000","314995","0.044999285714285714","7","9"
"3","10","5","25","25","73","7300000","277572","0.038023561643835614","27","36"
"2","10","5","25","25","72","7200000","307416","0.04269666666666667","9","18"
"1","10","5","25","25","71","7100000","316162","0.044529859154929574","7","12"
"3","10","5","25","25","74","7400000","279321","0.03774608108108108","29","47"
"2","10","5","25","25","73","7300000","309133","0.04234698630136986","7","12"
"3","10","5","25","25","75","7500000","280976","0.03746346666666667","28","50"
"1","10","5","25","25","72","7200000","317164","0.04405055555555556","7","8"
"2","10","5","25","25","74","7400000","310898","0.042013243243243244","7","12"
"1","10","5","25","25","73","7300000","318216","0.04359123287671233","7","9"
"3","10","5","25","25","76","7600000","283199","0.037263026315789476","27","43"
"2","10","5","25","25","75","7500000","312186","0.0416248","7","8"
"1","10","5","25","25","74","7400000","319332","0.04315297297297297","7","7"
"3","10","5","25","25","77","7700000","285385","0.03706298701298701","27","34"
"2","10","5","25","25","76","7600000","313202","0.04121078947368421","7","7"
"3","10","5","25","25","78","7800000","287574","0.03686846153846154","28","36"
"1","10","5","25","25","75","7500000","320499","0.0427332","7","10"
"2","10","5","25","25","77","7700000","314367","0.040826883116883116","7","8"
"3","10","5","25","25","79","7900000","289699","0.036670759493670886","29","46"
"1","10","5","25","25","76","7600000","321855","0.04234934210526316","7","10"
"2","10","5","25","25","78","7800000","315136","0.04040205128205128","6","7"
"3","10","5","25","25","80","8000000","291607","0.036450875","28","39"
"1","10","5","25","25","77","7700000","323040","0.041953246753246756","7","11"
"2","10","5","25","25","79","7900000","315799","0.039974556962025315","6","7"
"3","10","5","25","25","81","8100000","293541","0.03623962962962963","25","35"
"1","10","5","25","25","78","7800000","324197","0.04156371794871795","7","9"
"2","10","5","25","25","80","8000000","316400","0.03955","6","6"
"3","10","5","25","25","82","8200000","295393","0.036023536585365855","26","44"
"1","10","5","25","25","79","7900000","325100","0.04115189873417722","7","9"
"2","10","5","25","25","81","8100000","317055","0.03914259259259259","6","7"
"3","10","5","25","25","83","8300000","297276","0.03581638554216868","27","47"
"1","10","5","25","25","80","8000000","325717","0.040714625","7","8"
"2","10","5","25","25","82","8200000","317696","0.03874341463414634","6","6"
"3","10","5","25","25","84","8400000","299398","0.03564261904761905","28","44"
"1","10","5","25","25","81","8100000","326192","0.040270617283950615","7","7"
"2","10","5","25","25","83","8300000","318413","0.03836301204819277","6","7"
"3","10","5","25","25","85","8500000","301296","0.03544658823529412","26","33"
"1","10","5","25","25","82","8200000","326513","0.039818658536585366","7","7"
"2","10","5","25","25","84","8400000","319052","0.037982380952380955","6","8"
"3","10","5","25","25","86","8600000","303463","0.03528639534883721","25","39"
"1","10","5","25","25","83","8300000","326823","0.039376265060240966","7","7"
"2","10","5","25","25","85","8500000","319499","0.03758811764705882","6","6"
"3","10","5","25","25","87","8700000","305674","0.035134942528735634","26","36"
"1","10","5","25","25","84","8400000","327074","0.03893738095238095","6","6"
"4","10","5","25","25","0","0","0","0","894","900"
"2","10","5","25","25","86","8600000","320151","0.03722686046511628","6","6"
"3","10","5","25","25","88","8800000","307846","0.0349825","26","37"
"2","10","5","25","25","87","8700000","320747","0.03686747126436782","6","6"
"4","10","5","25","25","1","100000","8657","0.08657","474","496"
"3","10","5","25","25","89","8900000","310003","0.034831797752808986","27","43"
"2","10","5","25","25","88","8800000","321365","0.03651875","6","7"
"4","10","5","25","25","2","200000","19694","0.09847","341","384"
"3","10","5","25","25","90","9000000","312296","0.03469955555555555","27","39"
"2","10","5","25","25","89","8900000","322145","0.03619606741573034","6","7"
"4","10","5","25","25","3","300000","31664","0.10554666666666666","265","313"
"3","10","5","25","25","91","9100000","314334","0.034542197802197805","26","40"
"2","10","5","25","25","90","9000000","322845","0.03587166666666667","6","7"
"4","10","5","25","25","4","400000","43591","0.1089775","220","271"
"3","10","5","25","25","92","9200000","316247","0.034374673913043476","25","41"
"2","10","5","25","25","91","9100000","323567","0.03555681318681319","6","7"
"4","10","5","25","25","5","500000","54993","0.109986","174","226"
"3","10","5","25","25","93","9300000","318030","0.034196774193548385","24","33"
"2","10","5","25","25","92","9200000","324202","0.03523934782608696","6","6"
"4","10","5","25","25","6","600000","66292","0.11048666666666666","142","186"
"3","10","5","25","25","94","9400000","320134","0.034056808510638296","26","41"
"2","10","5","25","25","93","9300000","324895","0.03493494623655914","6","6"
"3","10","5","25","25","95","9500000","322139","0.03390936842105263","25","39"
"2","10","5","25","25","94","9400000","325497","0.034627340425531915","6","7"
"4","10","5","25","25","7","700000","76425","0.10917857142857143","124","180"
"2","10","5","25","25","95","9500000","326214","0.03433831578947368","6","7"
"3","10","5","25","25","96","9600000","324152","0.033765833333333335","25","37"
"4","10","5","25","25","8","800000","86438","0.1080475","104","150"
"3","10","5","25","25","97","9700000","326169","0.03362567010309278","23","31"
"2","10","5","25","25","96","9600000","326671","0.03402822916666667","6","7"
"4","10","5","25","25","9","900000","95592","0.10621333333333334","101","145"
"2","10","5","25","25","97","9700000","327115","0.03372319587628866","6","7"
"3","10","5","25","25","98","9800000","328203","0.03349010204081632","22","33"
"4","10","5","25","25","10","1000000","104397","0.104397","95","149"
"2","10","5","25","25","98","9800000","327153","0.03338295918367347","5","5"
"5","10","5","25","25","0","0","0","0","892","900"
"3","10","5","25","25","99","9900000","330207","0.033354242424242425","20","24"
"4","10","5","25","25","11","1100000","112759","0.10250818181818182","84","123"
"3","10","5","25","25","100","10000000","332114","0.0332114","20","29"
"5","10","5","25","25","1","100000","8672","0.08672","444","464"
"4","10","5","25","25","12","1200000","121022","0.10085166666666667","73","109"
"3","10","5","25","25","101","10100000","334157","0.03308485148514852","20","24"
"5","10","5","25","25","2","200000","18936","0.09468","272","311"
"4","10","5","25","25","13","1300000","128887","0.09914384615384615","63","98"
"3","10","5","25","25","102","10200000","336040","0.032945098039215685","20","26"
"5","10","5","25","25","3","300000","28309","0.09436333333333333","207","239"
"3","10","5","25","25","103","10300000","337659","0.03278242718446602","20","28"
"4","10","5","25","25","14","1400000","135956","0.09711142857142857","64","115"
"5","10","5","25","25","4","400000","37699","0.0942475","172","211"
"3","10","5","25","25","104","10400000","339501","0.03264432692307692","20","28"
"4","10","5","25","25","15","1500000","143041","0.09536066666666666","49","80"
"5","10","5","25","25","5","500000","47095","0.09419","158","194"
"3","10","5","25","25","105","10500000","341356","0.03251009523809524","19","26"
"4","10","5","25","25","16","1600000","149520","0.09345","54","88"
"5","10","5","25","25","6","600000","56303","0.09383833333333333","141","188"
"3","10","5","25","25","106","10600000","343156","0.03237320754716981","19","23"
"4","10","5","25","25","17","1700000","155588","0.09152235294117647","42","71"
"5","10","5","25","25","7","700000","65327","0.09332428571428572","143","187"
"3","10","5","25","25","107","10700000","344831","0.032227196261682245","20","22"
"4","10","5","25","25","18","1800000","161610","0.08978333333333334","46","83"
"5","10","5","25","25","8","800000","74028","0.092535","125","173"
"3","10","5","25","25","108","10800000","346342","0.0320687037037037","19","22"
"4","10","5","25","25","19","1900000","167487","0.08815105263157895","49","88"
"5","10","5","25","25","9","900000","82565","0.09173888888888888","104","148"
"3","10","5","25","25","109","10900000","347575","0.031887614678899084","19","24"
"4","10","5","25","25","20","2000000","173410","0.086705","49","78"
"5","10","5","25","25","10","1000000","90739","0.090739","110","150"
"3","10","5","25","25","110","11000000","348858","0.03171436363636364","19","23"
"4","10","5","25","25","21","2100000","179526","0.08548857142857143","46","80"
"3","10","5","25","25","111","11100000","350010","0.03153243243243243","19","26"
"5","10","5","25","25","11","1100000","100105","0.09100454545454545","111","163"
"4","10","5","25","25","22","2200000","185616","0.0843709090909091","46","78"
"3","10","5","25","25","112","11200000","351361","0.03137151785714286","19","22"
"5","10","5","25","25","12","1200000","109030","0.09085833333333333","109","157"
"3","10","5","25","25","113","11300000","352439","0.03118929203539823","19","21"
"4","10","5","25","25","23","2300000","191780","0.08338260869565217","43","59"
"5","10","5","25","25","13","1300000","117562","0.09043230769230769","103","147"
"3","10","5","25","25","114","11400000","353502","0.031008947368421053","19","27"
"4","10","5","25","25","24","2400000","197328","0.08222","38","64"
"5","10","5","25","25","14","1400000","126712","0.09050857142857142","94","148"
"3","10","5","25","25","115","11500000","354715","0.03084478260869565","19","23"
"4","10","5","25","25","25","2500000","202820","0.081128","39","69"
"5","10","5","25","25","15","1500000","135326","0.09021733333333333","92","127"
"3","10","5","25","25","116","11600000","355936","0.030684137931034482","19","23"
"4","10","5","25","25","26","2600000","208118","0.08004538461538462","36","56"
"5","10","5","25","25","16","1600000","143807","0.089879375","91","132"
"3","10","5","25","25","117","11700000","357308","0.0305391452991453","19","22"
"4","10","5","25","25","27","2700000","213311","0.07900407407407407","36","56"
"5","10","5","25","25","17","1700000","152307","0.08959235294117647","84","117"
"3","10","5","25","25","118","11800000","358823","0.030408728813559324","20","28"
"4","10","5","25","25","28","2800000","218072","0.07788285714285714","32","58"
"5","10","5","25","25","18","1800000","160503","0.08916833333333334","75","102"
"3","10","5","25","25","119","11900000","360351","0.030281596638655463","19","22"
"4","10","5","25","25","29","2900000","222603","0.07675965517241379","32","57"
"3","10","5","25","25","120","12000000","361863","0.03015525","19","26"
"5","10","5","25","25","19","1900000","168984","0.08893894736842105","76","116"
"4","10","5","25","25","30","3000000","226855","0.07561833333333333","34","52"
"3","10","5","25","25","121","12100000","363388","0.03003206611570248","20","23"
"5","10","5","25","25","20","2000000","177157","0.0885785","61","111"
"4","10","5","25","25","31","3100000","231115","0.07455322580645161","32","50"
"3","10","5","25","25","122","12200000","364896","0.02990950819672131","20","23"
"5","10","5","25","25","21","2100000","184531","0.08787190476190476","62","100"
"4","10","5","25","25","32","3200000","235035","0.0734484375","27","47"
"3","10","5","25","25","123","12300000","366450","0.029792682926829267","20","24"
"5","10","5","25","25","22","2200000","191910","0.08723181818181819","51","89"
"4","10","5","25","25","33","3300000","239208","0.07248727272727273","36","53"
"3","10","5","25","25","124","12400000","368004","0.02967774193548387","20","22"
"5","10","5","25","25","23","2300000","198793","0.08643173913043478","57","76"
"3","10","5","25","25","125","12500000","369443","0.02955544","19","29"
"4","10","5","25","25","34","3400000","243231","0.07153852941176471","26","53"
"5","10","5","25","25","24","2400000","205216","0.08550666666666666","47","79"
"3","10","5","25","25","126","12600000","371401","0.02947626984126984","18","22"
"4","10","5","25","25","35","3500000","247212","0.070632","27","43"
"5","10","5","25","25","25","2500000","211658","0.0846632","45","73"
"3","10","5","25","25","127","12700000","373101","0.02937803149606299","18","22"
"4","10","5","25","25","36","3600000","251138","0.06976055555555556","24","49"
"5","10","5","25","25","26","2600000","218327","0.08397192307692308","47","81"
"3","10","5","25","25","128","12800000","374711","0.029274296875","18","19"
"4","10","5","25","25","37","3700000","254815","0.06886891891891891","25","44"
"5","10","5","25","25","27","2700000","225238","0.08342148148148149","46","74"
"3","10","5","25","25","129","12900000","376428","0.02918046511627907","18","22"
"4","10","5","25","25","38","3800000","258808","0.06810736842105262","18","38"
"5","10","5","25","25","28","2800000","231337","0.08262035714285715","38","52"
"3","10","5","25","25","130","13000000","378106","0.029085076923076922","19","22"
"4","10","5","25","25","39","3900000","262426","0.06728871794871795","18","36"
"5","10","5","25","25","29","2900000","236786","0.08165034482758621","31","60"
"3","10","5","25","25","131","13100000","379497","0.028969236641221374","19","23"
"4","10","5","25","25","40","4000000","265855","0.06646375","18","41"
"5","10","5","25","25","30","3000000","241486","0.08049533333333334","29","47"
"3","10","5","25","25","132","13200000","381057","0.028867954545454544","20","26"
"4","10","5","25","25","41","4100000","269411","0.06571","19","35"
"5","10","5","25","25","31","3100000","245422","0.07916838709677419","24","46"
"3","10","5","25","25","133","13300000","382677","0.028772706766917292","20","24"
"4","10","5","25","25","42","4200000","272775","0.06494642857142857","16","35"
"5","10","5","25","25","32","3200000","248662","0.077706875","24","34"
"3","10","5","25","25","134","13400000","384095","0.028663805970149253","20","28"
"4","10","5","25","25","43","4300000","276442","0.06428883720930233","16","41"
"5","10","5","25","25","33","3300000","251771","0.07629424242424243","21","35"
"3","10","5","25","25","135","13500000","385503","0.028555777777777777","20","24"
"4","10","5","25","25","44","4400000","280298","0.0637040909090909","16","41"
"3","10","5","25","25","136","13600000","386797","0.02844095588235294","20","26"
"5","10","5","25","25","34","3400000","254510","0.07485588235294117","20","27"
"4","10","5","25","25","45","4500000","284135","0.0631411111111111","15","38"
"5","10","5","25","25","35","3500000","256980","0.07342285714285714","21","32"
"3","10","5","25","25","137","13700000","388147","0.028331897810218977","18","21"
"4","10","5","25","25","46","4600000","287592","0.06252","18","35"
"3","10","5","25","25","138","13800000","389611","0.02823268115942029","18","22"
"5","10","5","25","25","36","3600000","259675","0.07213194444444444","16","23"
"4","10","5","25","25","47","4700000","291078","0.061931489361702126","16","37"
"3","10","5","25","25","139","13900000","391116","0.028137841726618706","18","21"
"5","10","5","25","25","37","3700000","262536","0.07095567567567568","14","24"
"4","10","5","25","25","48","4800000","294707","0.061397291666666666","19","35"
"3","10","5","25","25","140","14000000","392680","0.02804857142857143","19","22"
"5","10","5","25","25","38","3800000","265252","0.06980315789473684","15","25"
"4","10","5","25","25","49","4900000","298313","0.06088020408163265","16","45"
