"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"week3.nlogox"
"table1_replication"
"03/13/2026 16:12:38:164 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-14","15","-14","15"
"[run number]","Q","F","world-width","world-height","[step]","event-count","interaction-count","interaction-rate","unique-cultures","number-of-regions"
"2","5","3","30","30","31","3100000","90767","0.02927967741935484","10","14"
"1","5","3","30","30","32","3200000","93961","0.0293628125","11","19"
"3","5","3","30","30","32","3200000","105335","0.0329171875","7","12"
"2","5","3","30","30","32","3200000","91512","0.0285975","9","10"
"1","5","3","30","30","33","3300000","95566","0.02895939393939394","11","22"
"3","5","3","30","30","33","3300000","107028","0.03243272727272727","7","19"
"2","5","3","30","30","33","3300000","92126","0.027916969696969697","10","10"
"1","5","3","30","30","34","3400000","97496","0.02867529411764706","11","21"
"3","5","3","30","30","34","3400000","108681","0.031965","8","24"
"2","5","3","30","30","34","3400000","92725","0.027272058823529413","10","10"
"1","5","3","30","30","35","3500000","99484","0.028424","11","21"
"3","5","3","30","30","35","3500000","110245","0.03149857142857143","7","23"
"2","5","3","30","30","35","3500000","93402","0.026686285714285714","9","14"
"1","5","3","30","30","36","3600000","101275","0.028131944444444446","11","23"
"3","5","3","30","30","36","3600000","111540","0.030983333333333335","6","10"
"2","5","3","30","30","36","3600000","94178","0.026160555555555555","9","10"
"1","5","3","30","30","37","3700000","103103","0.027865675675675675","10","15"
"3","5","3","30","30","37","3700000","112589","0.03042945945945946","6","9"
"2","5","3","30","30","37","3700000","94979","0.02567","9","10"
"1","5","3","30","30","38","3800000","104875","0.027598684210526317","11","17"
"3","5","3","30","30","38","3800000","113540","0.029878947368421054","5","7"
"2","5","3","30","30","38","3800000","95699","0.025183947368421052","9","12"
"1","5","3","30","30","39","3900000","106255","0.027244871794871794","11","17"
"3","5","3","30","30","39","3900000","114370","0.029325641025641027","6","10"
"2","5","3","30","30","39","3900000","96494","0.024742051282051283","9","10"
"1","5","3","30","30","40","4000000","107588","0.026897","10","20"
"3","5","3","30","30","40","4000000","115197","0.02879925","6","10"
"2","5","3","30","30","40","4000000","97396","0.024349","9","11"
"1","5","3","30","30","41","4100000","109228","0.026640975609756097","11","16"
"3","5","3","30","30","41","4100000","116104","0.028318048780487805","6","10"
"2","5","3","30","30","41","4100000","98192","0.023949268292682926","10","10"
"1","5","3","30","30","42","4200000","110825","0.02638690476190476","10","14"
"3","5","3","30","30","42","4200000","117125","0.027886904761904762","6","12"
"2","5","3","30","30","42","4200000","98956","0.02356095238095238","9","11"
"1","5","3","30","30","43","4300000","112465","0.0261546511627907","10","19"
"3","5","3","30","30","43","4300000","118017","0.02744581395348837","6","11"
"2","5","3","30","30","43","4300000","99844","0.02321953488372093","9","10"
"1","5","3","30","30","44","4400000","114266","0.025969545454545453","9","16"
"3","5","3","30","30","44","4400000","119163","0.0270825","6","12"
"2","5","3","30","30","44","4400000","100563","0.022855227272727274","9","13"
"1","5","3","30","30","45","4500000","115753","0.02572288888888889","9","12"
"3","5","3","30","30","45","4500000","120218","0.02671511111111111","5","9"
"2","5","3","30","30","45","4500000","101261","0.022502444444444443","9","11"
"1","5","3","30","30","46","4600000","117258","0.02549086956521739","10","19"
"3","5","3","30","30","46","4600000","121615","0.02643804347826087","6","14"
