"BehaviorSpace results (NetLogo 7.0.3)","Table version 2.0"
"week3.nlogox"
"table1_replication"
"03/13/2026 16:30:37:781 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-14","15","-14","15"
"[run number]","Q","F","world-width","world-height","[step]","event-count","interaction-count","interaction-rate","unique-cultures","number-of-regions"
"1","5","3","30","30","31","3100000","119557","0.038566774193548384","9","15"
"3","5","3","30","30","32","3200000","71353","0.0222978125","6","6"
"2","5","3","30","30","32","3200000","89946","0.028108125","11","19"
"1","5","3","30","30","32","3200000","121883","0.0380884375","9","14"
"3","5","3","30","30","33","3300000","71651","0.02171242424242424","6","6"
"2","5","3","30","30","33","3300000","91592","0.027755151515151514","11","19"
"3","5","3","30","30","34","3400000","71908","0.021149411764705882","6","7"
"1","5","3","30","30","33","3300000","123948","0.03756","7","12"
"2","5","3","30","30","34","3400000","92942","0.027335882352941175","10","18"
"3","5","3","30","30","35","3500000","72251","0.020643142857142856","6","8"
"1","5","3","30","30","34","3400000","126161","0.03710617647058823","7","10"
"2","5","3","30","30","35","3500000","94515","0.027004285714285713","10","16"
"3","5","3","30","30","36","3600000","72571","0.02015861111111111","6","6"
"1","5","3","30","30","35","3500000","127978","0.03656514285714286","7","10"
"2","5","3","30","30","36","3600000","96162","0.02671166666666667","10","18"
"3","5","3","30","30","37","3700000","72847","0.019688378378378377","6","6"
"1","5","3","30","30","36","3600000","129657","0.03601583333333333","6","12"
"2","5","3","30","30","37","3700000","97989","0.026483513513513513","10","16"
"3","5","3","30","30","38","3800000","73067","0.019228157894736843","6","6"
"1","5","3","30","30","37","3700000","131245","0.035471621621621624","6","9"
"2","5","3","30","30","38","3800000","99877","0.026283421052631577","10","18"
"3","5","3","30","30","39","3900000","73325","0.01880128205128205","6","6"
"1","5","3","30","30","38","3800000","132911","0.03497657894736842","6","8"
"2","5","3","30","30","39","3900000","101716","0.02608102564102564","9","12"
"3","5","3","30","30","40","4000000","73557","0.01838925","6","6"
"1","5","3","30","30","39","3900000","134470","0.03447948717948718","6","10"
"2","5","3","30","30","40","4000000","103167","0.02579175","8","12"
"3","5","3","30","30","41","4100000","73800","0.018","6","6"
"1","5","3","30","30","40","4000000","136022","0.0340055","6","8"
"2","5","3","30","30","41","4100000","104362","0.025454146341463414","8","9"
"3","5","3","30","30","42","4200000","74026","0.017625238095238097","6","6"
"1","5","3","30","30","41","4100000","137537","0.033545609756097564","6","8"
"2","5","3","30","30","42","4200000","105254","0.025060476190476192","7","7"
"3","5","3","30","30","43","4300000","74297","0.017278372093023256","6","8"
"1","5","3","30","30","42","4200000","139077","0.03311357142857143","6","12"
"2","5","3","30","30","43","4300000","106226","0.02470372093023256","7","8"
"3","5","3","30","30","44","4400000","74499","0.01693159090909091","6","6"
"1","5","3","30","30","43","4300000","140694","0.03271953488372093","6","8"
"2","5","3","30","30","44","4400000","106903","0.024296136363636364","7","9"
"3","5","3","30","30","45","4500000","74712","0.01660266666666667","6","6"
"1","5","3","30","30","44","4400000","141919","0.03225431818181818","6","10"
"2","5","3","30","30","45","4500000","107737","0.023941555555555556","7","8"
"3","5","3","30","30","46","4600000","75024","0.016309565217391304","6","6"
"1","5","3","30","30","45","4500000","143118","0.031804","6","8"
"2","5","3","30","30","46","4600000","108307","0.023545","7","11"
"3","5","3","30","30","47","4700000","75270","0.016014893617021277","6","6"
"1","5","3","30","30","46","4600000","144463","0.031405","6","9"
"2","5","3","30","30","47","4700000","108901","0.023170425531914892","7","9"
"3","5","3","30","30","48","4800000","75483","0.015725625","6","7"
